ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
org.hibernate.PessimisticLockException;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;2;0;1;1;0;0;1;0;0;0;
org.hibernate.param.DynamicFilterParameterSpecification;18;0;1;0;0;0;1;0;0;0;2;12;3;0;5;0;5;0;0;0;2;1;5;1;0;0;7;0;1;2;
org.hibernate.dialect.DB2400Dialect;0;0;2;0;0;0;0;0;0;0;2;12;0;0;8;0;8;0;0;0;1;2;0;0;0;0;0;1;0;1;
org.hibernate.loader.hql.QueryLoader;83;1;24;6;2;0;0;0;0;1;33;138;20;0;37;5;13;0;0;0;2;1;33;10;1;5;41;5;7;5;
org.hibernate.type.PrimitiveCharacterArrayNClobType;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.hibernate.metamodel.source.XsdException;1;0;0;0;0;0;0;0;0;0;0;5;1;0;3;0;3;0;0;0;4;0;1;1;0;0;17;0;0;0;
org.hibernate.engine.spi.SessionDelegatorBaseImpl;37;0;2;0;0;0;0;0;0;0;2;141;2;0;136;0;136;0;0;0;48;6;113;66;2;0;42;2;0;1;
org.hibernate.type.descriptor.java.ClobTypeDescriptor;5;1;7;0;0;0;0;0;0;1;8;28;2;0;12;0;12;0;0;1;1;0;12;9;1;0;12;5;2;2;
org.hibernate.engine.spi.NamedSQLQueryDefinition;6;0;0;0;0;0;0;0;0;0;0;13;4;0;7;0;7;0;0;0;12;8;18;13;3;1;5;0;0;0;
org.hibernate.persister.entity.SingleTableEntityPersister;94;4;41;7;4;0;8;0;0;8;68;384;40;0;56;5;26;1;0;0;13;17;18;4;0;3;48;10;15;5;
org.hibernate.dialect.MySQL5Dialect;1;1;0;0;0;0;0;2;1;1;3;12;1;0;4;0;3;0;1;0;0;0;1;1;0;0;5;0;0;1;
org.hibernate.service.jdbc.connections.spi.AbstractDataSourceBasedMultiTenantConnectionProviderImpl;3;0;1;0;0;0;0;0;0;0;1;9;0;0;9;0;7;0;0;0;3;0;4;4;1;0;4;1;0;1;
org.hibernate.event.spi.EventType;1;1;3;1;0;0;0;0;0;1;5;18;38;0;7;1;6;2;1;0;2;0;1;1;1;0;19;3;1;3;
org.hibernate.service.internal.StandardServiceRegistryImpl;6;0;1;0;2;0;0;0;0;0;3;10;1;0;4;0;4;0;0;0;0;1;10;6;8;0;9;0;0;1;
org.hibernate.LazyInitializationException;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;
org.hibernate.criterion.IdentifierProjection;2;0;2;1;0;0;0;0;0;0;3;14;1;0;7;0;5;0;0;0;0;2;6;0;0;0;4;0;1;2;
org.hibernate.engine.spi.SubselectFetch;19;0;0;0;0;0;0;0;0;0;0;11;6;0;6;0;6;0;0;0;2;0;4;2;0;0;61;0;0;0;
org.hibernate.event.internal.DirtyCollectionSearchVisitor;18;0;3;0;0;0;0;0;0;0;3;12;2;0;4;0;0;0;0;0;0;1;5;3;0;2;5;0;1;2;
org.hibernate.persister.entity.NamedQueryLoader;6;0;2;0;0;0;0;0;0;0;2;16;3;0;3;0;3;0;0;0;1;0;8;4;0;0;14;0;0;1;
org.hibernate.event.internal.EntityCopyAllowedObserver;2;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;3;0;0;0;0;0;5;3;0;0;2;0;0;0;
org.hibernate.criterion.SQLProjection;4;0;0;0;0;0;0;0;0;0;0;16;6;0;11;0;9;0;0;0;5;3;12;4;0;4;4;0;0;0;
org.hibernate.service.jdbc.dialect.internal.DialectFactoryImpl;4;2;3;0;0;0;0;0;0;4;7;17;2;0;5;2;3;0;0;0;1;0;5;3;0;0;13;6;0;1;
org.hibernate.hql.internal.ast.util.ASTUtil;7;2;16;3;0;0;5;0;0;2;26;94;2;0;31;5;26;24;0;2;5;9;43;41;0;1;9;1;6;4;
org.hibernate.service.jdbc.dialect.internal.DialectResolverSet;3;1;1;0;1;0;0;0;0;2;4;12;2;0;6;0;6;0;0;0;0;0;5;2;1;0;9;1;1;2;
org.hibernate.dialect.SybaseASE15Dialect;0;0;0;0;0;0;0;0;0;0;0;318;0;0;10;1;8;0;0;0;0;1;0;0;0;0;8;0;0;0;
org.hibernate.criterion.PropertySubqueryExpression;18;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;0;0;0;0;3;0;3;0;0;0;1;0;0;0;
org.hibernate.internal.FetchingScrollableResultsImpl;63;4;16;3;0;0;1;0;0;4;24;83;3;0;14;1;12;0;0;0;0;2;7;3;0;1;10;5;4;4;
org.hibernate.type.SpecialOneToOneType;8;0;5;0;0;0;0;0;0;0;5;20;0;0;10;0;10;0;0;0;8;5;18;7;0;1;10;1;1;2;
org.hibernate.dialect.AbstractTransactSQLDialect;4;0;5;0;0;0;2;0;0;0;7;107;0;0;28;0;28;0;0;0;4;1;5;3;1;0;15;0;1;4;
org.hibernate.dialect.function.DerbyConcatFunction;7;0;3;0;0;0;2;0;0;0;5;23;0;0;13;1;12;1;4;0;2;0;8;2;0;0;7;0;2;2;
org.hibernate.id.factory.internal.MutableIdentifierGeneratorFactoryInitiator;2;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;2;1;0;0;4;0;0;0;
org.hibernate.metamodel.source.annotations.attribute.type.EnumeratedTypeResolver;16;0;6;0;0;0;0;0;0;0;6;19;2;0;4;0;2;0;0;0;0;0;3;2;0;0;10;3;2;3;
org.hibernate.service.classloading.spi.ClassLoadingException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;7;0;0;0;
org.hibernate.tool.enhance.EnhancementTask;6;7;7;0;2;0;0;0;0;7;16;45;3;0;15;4;11;0;0;0;0;0;16;16;0;2;26;2;3;3;
org.hibernate.loader.collection.OneToManyLoader;5;0;1;0;0;0;0;0;0;0;1;7;1;0;3;0;3;0;0;0;1;2;9;0;0;0;7;0;0;1;
org.hibernate.internal.util.SerializationHelper;6;8;10;0;0;0;0;0;0;9;19;59;4;0;15;4;10;11;0;1;0;0;22;22;0;3;13;7;3;2;
org.hibernate.cfg.ToOneFkSecondPass;44;0;10;0;0;0;1;0;0;0;11;28;4;0;4;0;4;0;0;0;2;1;4;2;0;1;13;2;2;6;
org.hibernate.metamodel.relational.Datatype;2;0;4;0;0;0;0;0;0;0;4;19;4;0;8;1;7;0;0;0;1;1;2;2;0;0;0;0;0;1;
org.hibernate.cfg.Ejb3DiscriminatorColumn;4;0;8;0;0;0;0;0;0;0;8;37;4;0;5;0;5;1;0;0;1;0;4;2;0;0;4;1;2;4;
org.hibernate.metamodel.binding.Caching;1;0;0;0;0;0;0;0;0;0;0;15;3;0;9;0;9;0;0;0;2;2;2;0;0;0;1;0;0;0;
org.hibernate.dialect.function.AnsiTrimFunction;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;2;0;0;0;1;0;0;0;
org.hibernate.internal.FilterImpl;176;0;7;0;0;0;1;0;0;0;8;27;4;0;10;0;9;0;0;0;4;0;5;3;0;1;10;6;2;2;
org.hibernate.pretty.MessageHelper;10;0;21;2;0;0;0;0;0;0;23;107;0;0;12;2;10;11;0;0;4;0;28;11;0;2;7;0;6;3;
org.hibernate.type.descriptor.sql.NumericTypeDescriptor;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;
org.hibernate.engine.transaction.internal.jdbc.JdbcTransactionFactory;2;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;5;0;0;0;0;0;3;0;0;0;3;0;0;0;
org.hibernate.metamodel.source.hbm.BagAttributeSourceImpl;2;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;5;0;0;0;0;0;2;1;0;0;5;0;0;0;
org.hibernate.property.ChainedPropertyAccessor;2;2;0;2;0;0;0;0;0;2;4;13;1;0;3;0;3;0;0;0;2;0;3;3;0;1;1;2;2;2;
org.hibernate.action.internal.CollectionRemoveAction;5;0;7;0;2;0;0;0;0;0;9;27;2;0;5;2;3;0;0;0;0;2;8;3;0;0;12;2;0;1;
org.hibernate.engine.transaction.internal.jdbc.JdbcIsolationDelegate;2;5;7;0;0;0;0;0;0;5;12;29;2;0;4;0;2;0;0;0;0;1;2;0;1;0;11;4;3;3;
org.hibernate.criterion.Subqueries;20;0;0;0;0;0;0;0;0;0;0;40;0;0;40;0;40;40;0;0;17;0;61;21;0;4;0;0;0;0;
org.hibernate.type.descriptor.sql.ClobTypeDescriptor;5;0;1;0;0;0;0;0;0;0;1;17;4;0;16;0;9;0;10;0;2;4;24;6;8;0;10;0;0;1;
org.hibernate.engine.query.spi.NativeSQLQueryPlan;21;2;6;2;0;0;1;0;0;1;10;40;3;0;8;3;4;0;0;0;1;2;11;3;0;0;20;3;1;3;
org.hibernate.secure.internal.JACCPreDeleteEventListener;6;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;2;0;0;0;1;0;1;0;0;0;3;0;0;0;
org.hibernate.metamodel.source.annotations.xml.mocker.AnnotationMocker;39;0;32;4;4;0;0;0;0;0;40;176;9;0;40;3;3;0;0;5;2;0;56;52;13;1;21;2;7;4;
org.hibernate.transform.RootEntityResultTransformer;2;0;1;0;0;0;0;0;0;0;1;8;1;0;5;2;3;0;0;0;0;2;4;4;0;4;3;0;0;1;
org.hibernate.type.descriptor.java.AbstractTypeDescriptor;4;0;0;0;0;0;0;0;0;0;0;12;3;0;10;0;6;0;0;0;0;0;9;4;3;0;11;2;0;0;
org.hibernate.tool.hbm2ddl.ManagedProviderConnectionHelper;1;4;3;0;0;0;0;0;0;0;3;23;3;0;7;3;4;1;0;0;0;1;2;2;0;0;9;0;0;1;
org.hibernate.type.DateType;21;0;0;0;0;0;0;0;0;0;0;5;1;0;5;0;5;0;0;0;1;0;2;1;0;0;3;0;0;0;
org.hibernate.loader.OuterJoinLoader;42;0;0;0;0;0;0;0;0;0;0;26;12;0;15;0;3;0;0;0;0;0;4;0;0;0;8;0;0;0;
org.hibernate.engine.query.spi.FilterQueryPlan;2;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;2;0;0;0;2;1;2;1;0;0;3;0;0;0;
org.hibernate.metamodel.source.hbm.ManyToOneAttributeSourceImpl;2;0;9;0;0;0;0;0;0;0;9;49;3;0;29;0;28;0;1;0;0;0;2;1;0;0;14;1;2;4;
org.hibernate.type.CharacterArrayType;0;0;0;0;0;0;0;0;0;0;0;3;1;0;3;0;3;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.hibernate.collection.internal.PersistentSet;10;0;19;1;1;0;4;0;0;0;25;125;4;0;51;0;51;0;0;3;1;7;39;25;0;1;14;3;9;3;
org.hibernate.HibernateException;1;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;2;0;2;2;0;0;0;0;0;0;
org.hibernate.engine.spi.NamedQueryDefinition;4;0;0;0;0;0;0;0;0;0;0;28;12;0;17;0;17;0;0;0;10;5;15;10;0;0;8;0;0;0;
org.hibernate.metamodel.source.internal.HibernateTypeResolver;53;1;22;0;2;0;0;9;2;1;34;73;1;0;14;12;0;2;0;0;1;0;16;1;0;0;18;5;4;4;
org.hibernate.engine.jdbc.internal.BinaryStreamImpl;1;1;0;0;0;0;0;0;0;1;1;7;1;0;5;0;5;0;0;0;0;0;1;1;0;1;4;0;0;1;
org.hibernate.cache.NoCacheRegionFactoryAvailableException;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;
org.hibernate.loader.criteria.ScalarCollectionCriteriaInfoProvider;25;0;0;0;0;0;0;0;0;0;0;7;3;0;5;0;4;0;0;0;2;0;1;0;0;0;5;0;0;0;
org.hibernate.id.uuid.CustomVersionOneStrategy;2;0;1;1;0;0;0;0;0;0;2;36;1;0;6;0;6;2;0;0;0;1;2;1;0;1;4;1;1;2;
org.hibernate.secure.internal.JACCPreInsertEventListener;6;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;2;0;0;0;1;0;1;0;0;0;3;0;0;0;
org.hibernate.metamodel.source.internal.AssociationResolver;2;0;3;0;2;0;0;0;0;0;5;12;1;0;3;1;0;0;0;0;0;0;2;0;0;0;4;3;1;2;
org.hibernate.metamodel.domain.Component;2;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;4;0;0;0;2;0;2;0;1;0;1;0;0;0;
org.hibernate.cfg.AnnotationBinder;137;2;257;2;45;0;4;26;4;2;336;971;4;0;61;45;13;55;0;1;12;37;184;55;19;7;148;33;57;9;
org.hibernate.persister.collection.AbstractCollectionPersister;144;18;104;7;1;0;7;0;0;13;132;569;94;0;139;6;88;1;2;2;35;9;98;50;0;7;71;18;18;6;
org.hibernate.hql.internal.ast.tree.LiteralNode;0;0;0;0;0;0;0;10;1;0;10;21;0;0;2;0;2;0;0;0;0;1;0;0;0;0;5;0;0;1;
org.hibernate.type.NClobType;2;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;2;0;0;0;0;0;3;2;0;0;3;0;0;0;
org.hibernate.dialect.function.SQLFunctionRegistry;21;0;0;0;0;0;0;0;0;0;0;5;2;0;3;0;3;0;0;0;2;0;2;1;1;0;8;0;0;0;
org.hibernate.type.CollectionType;15;1;34;1;2;0;3;0;0;1;41;152;7;0;64;4;56;0;0;0;6;4;112;67;0;5;39;5;8;4;
org.hibernate.metamodel.binding.ComponentAttributeBinding;8;0;0;0;0;0;0;0;0;0;0;28;4;0;21;0;19;0;0;0;2;0;12;0;0;0;9;0;0;0;
org.hibernate.event.spi.PreCollectionRemoveEvent;4;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;4;1;0;0;3;0;0;0;
org.hibernate.engine.profile.Association;1;0;0;0;0;0;0;0;0;0;0;6;3;0;4;0;4;0;0;0;1;0;1;0;0;0;1;0;0;0;
org.hibernate.metamodel.relational.InLineView;24;0;0;0;0;0;0;0;0;0;0;16;3;0;14;0;14;0;0;0;6;0;2;0;0;0;2;4;0;0;
org.hibernate.criterion.IlikeExpression;4;0;2;0;0;0;0;0;0;0;2;10;2;0;5;0;3;0;0;0;3;0;6;1;0;0;6;1;0;1;
org.hibernate.tuple.StandardProperty;22;0;0;0;0;0;0;0;0;0;0;22;10;0;12;0;12;0;0;0;2;9;3;0;0;0;3;0;0;0;
org.hibernate.event.spi.EvictEvent;2;0;0;0;0;0;0;0;0;0;0;4;1;0;3;0;3;0;0;0;0;0;3;2;0;0;0;0;0;0;
org.hibernate.sql.ordering.antlr.OrderByFragmentTranslator;3;2;1;0;1;0;0;0;0;4;6;16;3;0;3;0;3;1;0;1;2;0;3;1;1;0;5;4;0;1;
org.hibernate.service.internal.JaxbProcessor;6;7;3;0;0;0;0;0;0;7;10;40;7;0;12;6;6;0;0;1;3;0;6;3;0;0;24;6;0;1;
org.hibernate.metamodel.source.annotations.global.TableBinder;33;0;5;0;6;0;0;0;0;0;11;24;1;0;6;5;1;5;0;0;1;0;8;3;0;0;15;1;3;2;
org.hibernate.jdbc.BatchedTooManyRowsAffectedException;0;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;2;0;0;0;1;3;0;0;0;0;0;0;0;0;
org.hibernate.criterion.AbstractEmptinessExpression;3;1;1;0;0;0;0;0;0;2;3;10;2;0;6;0;3;0;0;0;3;0;5;0;0;0;15;3;0;1;
org.hibernate.type.descriptor.java.DoubleTypeDescriptor;4;0;14;0;0;0;0;0;0;0;14;33;1;0;5;0;5;0;0;0;1;0;6;3;1;0;3;2;1;2;
org.hibernate.metamodel.source.annotations.entity.TableSourceImpl;1;0;6;0;0;0;0;0;0;0;6;32;4;0;8;0;7;0;0;0;4;0;1;1;0;0;1;0;0;1;
org.hibernate.id.MultipleHiLoPerTableGenerator;27;6;4;0;0;1;1;0;0;2;8;57;21;0;10;3;7;0;2;0;1;0;15;6;0;0;30;2;2;2;
org.hibernate.dialect.function.AvgWithArgumentCastFunction;0;0;1;0;0;0;0;0;0;0;1;4;1;0;2;0;1;0;0;0;2;1;0;0;0;0;1;0;0;1;
org.hibernate.exception.internal.CacheSQLExceptionConversionDelegate;2;0;3;0;0;0;0;0;0;0;3;18;2;0;2;0;2;0;0;0;2;0;2;1;0;0;9;0;1;3;
org.hibernate.metamodel.source.annotations.attribute.ExplicitHibernateTypeSourceImpl;1;0;0;0;0;0;0;0;0;0;0;3;1;0;3;0;3;0;0;0;0;0;1;0;0;0;3;0;0;0;
org.hibernate.hql.internal.ast.tree.UnaryLogicOperatorNode;0;0;0;0;0;0;0;0;0;0;0;3;0;0;4;0;4;0;0;0;0;1;0;0;0;0;4;0;0;0;
org.hibernate.tool.hbm2ddl.SchemaUpdate;127;7;19;1;1;0;0;0;0;6;27;106;12;0;13;2;11;3;0;0;2;6;8;3;0;1;28;3;2;9;
org.hibernate.engine.internal.StatisticalLoggingSessionEventListener;0;0;1;0;0;0;0;0;0;0;1;63;34;0;20;0;20;1;0;0;0;5;0;0;0;0;2;0;0;1;
org.hibernate.criterion.RowCountProjection;2;0;1;0;0;0;0;0;0;0;1;6;1;0;4;0;3;0;0;0;0;1;5;0;0;0;5;1;0;1;
org.hibernate.type.descriptor.java.TimeZoneTypeDescriptor;4;0;4;0;0;0;0;0;0;0;4;15;2;0;7;0;7;0;0;1;1;0;8;5;1;0;3;2;0;1;
org.hibernate.engine.profile.Fetch;3;0;0;0;0;0;0;0;0;0;0;5;2;0;4;0;4;0;0;0;0;0;2;0;0;0;0;0;0;0;
org.hibernate.metamodel.source.annotations.xml.mocker.AbstractMocker;24;0;3;1;0;0;0;0;0;0;4;18;1;0;8;0;0;0;0;0;1;0;16;15;3;1;9;0;1;2;
org.hibernate.hql.internal.ast.tree.FromElement;27;1;29;1;0;0;0;0;0;1;31;183;30;0;88;5;74;0;0;1;23;22;21;3;0;1;22;6;5;3;
org.hibernate.metamodel.source.annotations.xml.mocker.ElementCollectionMocker;20;0;1;0;0;0;0;0;0;0;1;24;1;0;5;0;0;0;0;0;0;0;5;3;0;0;6;0;0;1;
org.hibernate.metamodel.source.MappingNotFoundException;3;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;4;0;0;0;2;0;6;2;0;0;1;0;0;0;
org.hibernate.cfg.IndexColumn;6;0;2;0;0;0;0;0;0;0;2;27;1;0;5;0;5;2;0;0;3;9;12;3;2;0;3;0;0;1;
org.hibernate.type.SerializableToBlobType;1;1;2;0;0;0;0;0;0;1;3;9;2;0;3;0;3;0;0;0;0;0;1;1;0;0;8;2;1;2;
org.hibernate.engine.spi.VersionValue;1;0;2;0;0;0;0;0;0;0;2;22;5;0;14;0;13;0;3;0;0;0;9;9;0;0;4;1;0;1;
org.hibernate.metamodel.source.hbm.HibernateMappingProcessor;5;1;17;0;11;0;0;0;0;2;30;73;3;0;18;12;6;0;1;0;2;0;3;1;1;0;23;5;5;4;
org.hibernate.cfg.NotYetImplementedException;1;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;4;0;0;0;2;0;2;2;0;0;1;0;0;0;
org.hibernate.metamodel.ValidationException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;4;0;0;0;
org.hibernate.hql.internal.ast.tree.SelectExpressionList;0;0;1;1;0;0;0;0;0;0;2;6;0;0;2;0;1;0;0;0;0;0;0;0;0;0;4;1;1;2;
org.hibernate.engine.loading.internal.LoadingCollectionEntry;4;0;0;0;0;0;0;0;0;0;0;9;4;0;6;0;6;0;0;0;0;0;4;2;0;0;5;0;0;0;
org.hibernate.hql.internal.ast.tree.AbstractSelectExpression;0;0;0;0;0;0;0;0;0;0;0;9;2;0;8;0;8;0;0;0;1;1;0;0;0;0;2;0;0;0;
org.hibernate.service.jta.platform.internal.AbstractJtaPlatform;4;0;4;0;0;0;0;0;0;0;4;25;6;0;18;0;9;0;0;0;0;0;4;3;0;0;16;0;2;2;
org.hibernate.sql.Sybase11JoinFragment;2;0;3;2;0;0;0;0;0;0;5;28;2;0;11;0;11;0;0;0;14;0;9;7;0;7;0;2;1;2;
org.hibernate.hql.internal.ast.tree.DeleteStatement;0;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;
org.hibernate.type.descriptor.java.JdbcTimestampTypeDescriptor;4;1;17;0;0;0;0;0;0;1;18;46;3;0;8;0;8;0;0;1;1;0;10;7;1;0;8;3;0;1;
org.hibernate.MappingException;1;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;2;0;2;2;0;0;0;0;0;0;
org.hibernate.engine.internal.Cascade;23;1;32;2;0;0;2;0;0;0;36;79;14;0;13;10;3;0;0;0;3;5;40;21;0;0;24;0;8;6;
org.hibernate.mapping.List;64;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;6;0;0;0;0;1;3;0;0;0;7;0;0;0;
org.hibernate.stat.internal.ConcurrentSecondLevelCacheStatisticsImpl;1;0;1;0;0;0;1;0;0;0;2;18;4;0;12;0;8;0;0;0;0;0;1;0;0;0;7;0;0;1;
org.hibernate.type.descriptor.java.IncomparableComparator;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;2;2;0;0;1;0;0;0;
org.hibernate.exception.SQLGrammarException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;3;0;2;2;0;0;2;0;0;0;
org.hibernate.engine.query.spi.OrdinalParameterDescriptor;1;0;0;0;0;0;0;0;0;0;0;6;3;0;4;0;4;0;0;0;0;2;1;0;0;0;2;0;0;0;
org.hibernate.engine.query.spi.sql.NativeSQLQueryScalarReturn;2;0;4;0;0;0;0;0;0;0;4;18;3;0;6;1;5;0;0;0;1;0;2;1;0;0;1;0;0;1;
org.hibernate.transform.DistinctRootEntityResultTransformer;3;0;0;0;0;0;0;0;0;0;0;5;1;0;6;2;4;0;0;0;0;2;5;5;0;4;1;0;0;0;
org.hibernate.UnknownProfileException;0;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;
org.hibernate.MappingNotFoundException;1;0;0;0;0;0;0;0;0;0;0;10;2;0;6;0;6;0;0;0;10;0;2;2;0;0;0;0;0;0;
org.hibernate.event.internal.AbstractReassociateEventListener;5;0;1;0;0;0;0;0;0;0;1;7;1;0;1;0;0;0;0;0;0;0;4;2;0;0;13;0;0;1;
org.hibernate.internal.SessionFactoryObserverChain;2;0;3;1;1;0;0;0;0;0;5;12;1;0;3;0;3;0;0;0;0;0;3;0;0;0;4;0;0;1;
org.hibernate.metamodel.source.annotations.entity.EmbeddableClass;11;0;1;0;0;0;0;0;0;0;1;8;2;0;4;1;3;0;0;0;1;0;4;2;0;0;6;0;0;1;
org.hibernate.cfg.Settings;113;0;0;0;0;0;0;0;0;0;0;100;50;0;101;0;55;0;0;0;5;30;15;3;0;0;12;0;0;0;
org.hibernate.service.internal.SessionFactoryServiceRegistryFactoryImpl;129;0;0;0;0;0;0;0;0;0;0;3;1;0;3;0;3;0;0;0;0;0;5;0;0;0;6;0;0;0;
org.hibernate.cfg.DefaultComponentSafeNamingStrategy;0;0;2;0;0;0;0;0;0;0;2;11;1;0;7;0;6;1;0;0;20;0;0;0;0;0;2;1;0;1;
org.hibernate.secure.internal.JACCConfiguration;0;2;1;0;0;0;1;0;0;3;5;11;2;0;2;0;2;0;0;0;4;0;0;0;0;0;8;3;1;2;
org.hibernate.internal.util.collections.LazyIterator;1;0;1;0;0;0;0;0;0;0;1;7;2;0;5;1;4;0;0;0;0;0;1;1;0;0;2;1;0;1;
org.hibernate.engine.query.spi.sql.NativeSQLQueryCollectionReturn;3;0;5;0;0;0;0;0;0;0;5;21;3;0;6;1;5;0;0;0;3;0;3;2;0;0;2;0;0;1;
org.hibernate.engine.jdbc.internal.ResultSetWrapperImpl;2;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;0;0;0;0;0;2;1;0;0;4;0;0;0;
org.hibernate.action.internal.BulkOperationCleanupAction;7;0;11;0;8;0;0;0;0;0;19;54;10;0;15;6;9;0;1;3;0;1;10;3;0;1;18;0;3;5;
org.hibernate.event.internal.ProxyVisitor;18;0;3;0;0;0;0;0;0;0;3;11;0;0;5;1;1;2;0;0;0;0;9;2;0;0;7;1;1;2;
org.hibernate.metamodel.binding.HierarchyDetails;35;0;0;0;0;0;0;0;0;0;0;18;9;0;15;0;15;0;0;0;0;1;7;0;0;0;2;0;0;0;
org.hibernate.metamodel.source.internal.MetadataBuilderImpl;15;0;0;0;0;0;0;0;0;0;0;31;10;0;21;0;21;0;5;1;0;1;11;6;0;0;11;0;0;0;
org.hibernate.event.spi.PostCollectionRecreateEvent;3;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;3;0;0;0;5;0;0;0;
org.hibernate.metamodel.source.hbm.OneToManyPluralAttributeElementSourceImpl;2;0;0;0;0;0;0;0;0;0;0;5;2;0;4;0;4;0;0;0;0;0;2;1;0;0;5;0;0;0;
org.hibernate.loader.collection.BasicCollectionJoinWalker;29;0;4;0;0;0;1;0;0;0;5;23;1;0;4;1;2;0;0;0;4;5;9;1;0;1;19;0;1;3;
org.hibernate.type.descriptor.sql.VarbinaryTypeDescriptor;5;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;4;0;2;0;1;1;7;2;2;0;8;0;0;0;
org.hibernate.metamodel.relational.Column;26;0;4;0;2;0;0;0;0;0;6;45;10;0;24;0;22;0;0;0;7;6;6;0;0;0;4;1;1;2;
org.hibernate.loader.custom.NonScalarReturn;1;0;1;0;0;0;0;0;0;0;1;6;2;0;3;0;3;0;0;0;1;0;1;0;0;0;2;1;0;1;
org.hibernate.type.descriptor.sql.NClobTypeDescriptor;5;0;1;0;0;0;0;0;0;0;1;13;3;0;12;0;7;0;7;0;1;3;17;4;6;0;10;0;0;1;
org.hibernate.cfg.ExternalSessionFactoryConfig;2;0;10;1;0;0;1;0;0;0;12;92;23;0;51;2;44;0;0;0;27;0;3;3;0;0;7;0;2;4;
org.hibernate.metamodel.source.hbm.AbstractPluralAttributeSourceImpl;2;0;16;0;0;0;0;0;0;0;16;69;5;0;33;1;29;0;1;0;0;0;2;0;0;0;21;3;3;5;
org.hibernate.hql.internal.ast.HqlSqlWalker;60;5;63;2;0;0;2;6;2;7;80;317;25;0;85;15;33;1;0;1;9;8;72;56;0;1;79;24;13;4;
org.hibernate.metamodel.source.hbm.VersionAttributeSourceImpl;2;0;1;0;0;0;0;0;0;0;1;30;5;0;26;0;25;0;3;0;0;0;2;1;0;0;12;1;0;1;
org.hibernate.metamodel.source.annotations.global.TypeDefBinder;4;0;3;0;4;0;0;0;0;0;7;16;1;0;4;3;1;3;0;0;2;0;5;2;1;0;14;1;1;2;
org.hibernate.type.TrueFalseType;21;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;6;0;0;0;1;0;2;1;0;0;4;0;0;0;
org.hibernate.internal.util.collections.ArrayHelper;13;0;25;18;2;0;4;0;0;0;49;164;11;0;41;3;38;40;0;0;2;13;46;44;0;33;11;1;13;2;
